"UniProt_Entry","UniProt_Entry.Name","UniProt_Gene.Names..primary.","UniProt_Protein.names","DVL3.specific","DVL3.wt_ctrl_logFC","DVL3.wt_ctrl_AveExpr","DVL3.wt_ctrl_adj.P.Val","DVL3.wt_ctrl_group","DVL3.STA_ctrl_logFC","DVL3.STA_ctrl_AveExpr","DVL3.STA_ctrl_adj.P.Val","DVL3.STA_ctrl_group","DVL3.STA_DVL3.wt_logFC","DVL3.STA_DVL3.wt_AveExpr","DVL3.STA_DVL3.wt_adj.P.Val","DVL3.STA_DVL3.wt_group"
"Q8IYW5","RN168_HUMAN","RNF168","E3 ubiquitin-protein ligase RNF168 (hRNF168) (EC 2.3.2.27) (RING finger protein 168) (RING-type E3 ubiquitin transferase RNF168)","no",-5.6091965284521,14.5496739771996,4.04947290807319e-17,"Down",-5.81221212562087,14.5496739771996,2.6212710053692e-17,"Down",-0.203015597168775,14.5496739771996,0.247097795485457,"NS"
"Q8IYX8","CE57L_HUMAN","CEP57L1","Centrosomal protein CEP57L1 (Centrosomal protein 57kDa-like protein 1) (Centrosomal protein of 57 kDa-related protein) (Cep57R) (Cep57-related protein)","yes",1.90324420317538,18.7360652172682,9.81204021322674e-08,"Up",1.48666231592365,18.7360652172682,2.53233522577913e-06,"Up",-0.416581887251738,18.7360652172682,0.11740797338955,"NS"
"Q8IZ02","LRC34_HUMAN","LRRC34","Leucine-rich repeat-containing protein 34","no",-0.16378615033263,16.8525792432493,0.828773470302738,"NS",-0.32792825177798,16.8525792432493,0.660961261796867,"NS",-0.16414210144535,16.8525792432493,0.900694553799096,"NS"
"Q8IZ07","AN13A_HUMAN","ANKRD13A","Ankyrin repeat domain-containing protein 13A (Protein KE03)","no",-1.17636185310728,16.6083106667378,0.120861095156309,"NS",-0.903966903604282,16.6083106667378,0.237577856939589,"NS",0.272394949502999,16.6083106667378,0.824078494422883,"NS"
"Q8IZ13","F200C_HUMAN","FAM200C","Protein FAM200C (Protein ZBED8) (Transposon-derived Buster3 transposase-like protein) (Zinc finger BED domain-containing protein 8)","no",-3.30129053502241,15.8161462731717,2.53767281392049e-08,"Down",-3.51879258718376,15.8161462731717,1.21932616957546e-08,"Down",-0.21750205216135,15.8161462731717,0.659547846427132,"NS"
"Q8IZ21","PHAR4_HUMAN","PHACTR4","Phosphatase and actin regulator 4","no",-0.560587669413415,20.1059544292128,4.13971662002019e-06,"NS",-0.261813441782529,20.1059544292128,0.00618687264696,"NS",0.298774227630886,20.1059544292128,0.006287112357961,"NS"
"Q8IZ41","RASEF_HUMAN","RASEF","Ras and EF-hand domain-containing protein (Ras-related protein Rab-45)","no",-1.26574241894401,16.9447057186631,0.0391202301530367,"Down",0.775205219868873,16.9447057186631,0.200824425257187,"NS",2.04094763881288,16.9447057186631,0.00623504425657426,"Up"
"Q8IZ52","CHSS2_HUMAN","CHPF","Chondroitin sulfate synthase 2 (EC 2.4.1.175) (EC 2.4.1.226) (Chondroitin glucuronyltransferase 2) (Chondroitin-polymerizing factor) (ChPF) (Glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase II) (N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase II) (N-acetylgalactosaminyltransferase 2)","yes",1.79372372331279,16.8117661394945,0.111437231792349,"NS",1.0341668216931,16.8117661394945,0.364645071297775,"NS",-0.759556901619689,16.8117661394945,0.62763194798969,"NS"
"Q8IZ69","TRM2A_HUMAN","TRMT2A","tRNA (uracil-5-)-methyltransferase homolog A (EC 2.1.1.35) (mRNA (uracil-5-)-methyltransferase TRMT2A) (EC 2.1.1.-)","yes",0.181195587701918,19.3234606900048,0.463950742830001,"NS",0.848128893711884,19.3234606900048,0.00220798021305097,"NS",0.666933306009966,19.3234606900048,0.0253377672213541,"NS"
"Q8IZ73","RUSD2_HUMAN","RPUSD2","Pseudouridylate synthase RPUSD2 (EC 5.4.99.-) (RNA pseudouridylate synthase domain-containing protein 2)","no",-2.63737429942643,16.0530975410393,0.000901588753571039,"Down",-2.39655104490303,16.0530975410393,0.00216542085158912,"Down",0.240823254523399,16.0530975410393,0.83131437465051,"NS"
"Q8IZ81","ELMD2_HUMAN","ELMOD2","ELMO domain-containing protein 2","no",1.00275532057566,16.6949510410998,0.175921737214947,"NS",0.782420115755166,16.6949510410998,0.298820824079441,"NS",-0.220335204820497,16.6949510410998,0.859437821806299,"NS"
"Q8IZ83","A16A1_HUMAN","ALDH16A1","Aldehyde dehydrogenase family 16 member A1","yes",1.99030251505985,19.1232534719359,1.66322119386361e-07,"Up",2.1705829013055,19.1232534719359,6.04374879549195e-08,"Up",0.180280386245652,19.1232534719359,0.58736516283139,"NS"
"Q8IZA0","K319L_HUMAN","KIAA0319L","Dyslexia-associated protein KIAA0319-like protein (Adeno-associated virus receptor) (AAVR)","no",-6.13474704609042,14.9720415470049,5.3620420297384e-21,"Down",-6.12291457863368,14.9720415470049,5.05079030744332e-21,"Down",0.0118324674567454,14.9720415470049,0.940598194510012,"NS"
"Q8IZC4","RTKN2_HUMAN","RTKN2","Rhotekin-2 (Pleckstrin homology domain-containing family K member 1) (PH domain-containing family K member 1)","no",-1.32083380929543,17.3247271302541,6.83979205130794e-06,"Down",-0.826236809160438,17.3247271302541,0.000913459279887298,"NS",0.494597000134995,17.3247271302541,0.0556562228893989,"NS"
"Q8IZD2","KMT2E_HUMAN","KMT2E","Inactive histone-lysine N-methyltransferase 2E (Inactive lysine N-methyltransferase 2E) (Myeloid/lymphoid or mixed-lineage leukemia protein 5)","no",-5.22874901570183,15.685571133078,6.2497419268364e-16,"Down",-5.00996712569912,15.685571133078,1.17097635828489e-15,"Down",0.218781890002711,15.685571133078,0.271451379117632,"NS"
"Q8IZD4","DCP1B_HUMAN","DCP1B","mRNA-decapping enzyme 1B (EC 3.6.1.62)","no",0.675049638785119,21.2320601769764,1.36380746815124e-07,"NS",0.767936951263948,21.2320601769764,2.81539106071413e-08,"NS",0.0928873124788296,21.2320601769764,0.36663677031633,"NS"
"Q8IZD9","DOCK3_HUMAN","DOCK3","Dedicator of cytokinesis protein 3 (Modifier of cell adhesion) (Presenilin-binding protein) (PBP)","yes",5.40747899227253,17.8906058398141,3.7552374766328e-12,"Up",4.54087617730768,17.8906058398141,5.26435999548808e-11,"Up",-0.866602814964857,17.8906058398141,0.0186296077048526,"NS"
"Q8IZE3","PACE1_HUMAN","SCYL3","Protein-associating with the carboxyl-terminal domain of ezrin (Ezrin-binding protein PACE-1) (SCY1-like protein 3)","no",-1.76809045797676,18.1748693743593,1.29367816127271e-10,"Down",-1.66172312461545,18.1748693743593,3.48212131108758e-10,"Down",0.106367333361309,18.1748693743593,0.535685808128226,"NS"
"Q8IZH2","XRN1_HUMAN","XRN1","5'-3' exoribonuclease 1 (EC 3.1.13.-) (Strand-exchange protein 1 homolog)","yes",1.53063387108141,22.8945313177738,6.17410845484599e-12,"Up",1.71349699616214,22.8945313177738,1.31459082380523e-12,"Up",0.182863125080729,22.8945313177738,0.0858756443274868,"NS"
"Q8IZJ1","UNC5B_HUMAN","UNC5B","Netrin receptor UNC5B (Protein unc-5 homolog 2) (Protein unc-5 homolog B) (p53-regulated receptor for death and life protein 1) (p53RDL1)","no",-2.61755660781011,17.9186106723143,0.000470751561639703,"Down",0.554931350725461,17.9186106723143,0.39444600413215,"NS",3.17248795853557,17.9186106723143,0.000321823414213204,"Up"
"Q8IZL2","MAML2_HUMAN","MAML2","Mastermind-like protein 2 (Mam-2)","no",-4.47831167413886,15.7264386956091,0.000837447158423231,"Down",-4.64924713742466,15.7264386956091,0.000663221282635358,"Down",-0.170935463285801,15.7264386956091,0.943910185723075,"NS"
"Q8IZL8","PELP1_HUMAN","PELP1","Proline-, glutamic acid- and leucine-rich protein 1 (Modulator of non-genomic activity of estrogen receptor) (Transcription factor HMX3)","no",-1.66974778163051,17.4928453056794,0.00043896858842213,"Down",-2.26257530511148,17.4928453056794,2.24422651226446e-05,"Down",-0.592827523480967,17.4928453056794,0.237162059756251,"NS"
"Q8IZM8","ZN654_HUMAN","ZNF654","Zinc finger protein 654 (Melanoma-associated antigen)","no",-3.06742903700439,13.887471265777,2.86719783722887e-07,"Down",-3.38184568610518,13.887471265777,9.19506549097911e-08,"Down",-0.314416649100787,13.887471265777,0.550356462649749,"NS"
"Q8IZP0","ABI1_HUMAN","ABI1","Abl interactor 1 (Abelson interactor 1) (Abi-1) (Abl-binding protein 4) (AblBP4) (Eps8 SH3 domain-binding protein) (Eps8-binding protein) (Nap1-binding protein) (Nap1BP) (Spectrin SH3 domain-binding protein 1) (e3B1)","no",0.208670820552324,19.6578230661084,0.123543058118706,"NS",0.203710015467763,19.6578230661084,0.136969860060611,"NS",-0.00496080508456131,19.6578230661084,0.999006487486854,"NS"
"Q8IZQ1","WDFY3_HUMAN","WDFY3","WD repeat and FYVE domain-containing protein 3 (Autophagy-linked FYVE protein) (Alfy)","yes",1.71232262398529,16.0889224822751,0.000819454889974338,"Up",1.81699910960988,16.0889224822751,0.000534615911308934,"Up",0.104676485624591,16.0889224822751,0.897429449096292,"NS"
"Q8IZT6","ASPM_HUMAN","ASPM","Abnormal spindle-like microcephaly-associated protein (Abnormal spindle protein homolog) (Asp homolog)","yes",1.05987769866688,17.0746488099022,1.46572192282605e-05,"Up",0.108267126105115,17.0746488099022,0.568684864780109,"NS",-0.951610572561769,17.0746488099022,0.000227239602101248,"NS"
"Q8IZU2","WDR17_HUMAN","WDR17","WD repeat-containing protein 17","yes",1.456027353506,19.288207028069,0.0209803692911378,"Up",-0.362058929050963,19.288207028069,0.5604706059424,"NS",-1.81808628255696,19.288207028069,0.0140766279938563,"Down"
"Q8IZV5","RDH10_HUMAN","RDH10","Retinol dehydrogenase 10 (EC 1.1.1.300) (Short chain dehydrogenase/reductase family 16C member 4)","no",-0.0945975368302427,18.6099375632849,0.901010211560978,"NS",0.909230838156049,18.6099375632849,0.210428057471983,"NS",1.00382837498629,18.6099375632849,0.258629254602426,"NS"
"Q8N0S6","CENPL_HUMAN","CENPL","Centromere protein L (CENP-L) (Interphase centromere complex protein 33)","yes",0.488448795723894,17.0333590496904,0.264705733776081,"NS",1.23244833710151,17.0333590496904,0.00924857991585772,"Up",0.743999541377619,17.0333590496904,0.163627212020285,"NS"
"Q8N0T1","RBIS_HUMAN","RBIS","Ribosomal biogenesis factor","no",-6.85534974326477,15.11618126108,2.37924395074995e-18,"Down",-6.87227267308995,15.11618126108,2.3684316459906e-18,"Down",-0.0169229298251867,15.11618126108,0.958687177329453,"NS"
"Q8N0U8","VKORL_HUMAN","VKORC1L1","Vitamin K epoxide reductase complex subunit 1-like protein 1 (VKORC1-like protein 1) (EC 1.17.4.4)","no",-0.734576706256803,17.5331158313249,0.572652542163041,"NS",-0.136951806967399,17.5331158313249,0.92199389934989,"NS",0.597624899289404,17.5331158313249,0.757983586254618,"NS"
"Q8N0W5","IQCK_HUMAN","IQCK","IQ domain-containing protein K","yes",2.47257221336796,16.7796155969909,0.0106968348818112,"Up",6.119359105803,16.7796155969909,2.65984107425451e-06,"Up",3.64678689243504,16.7796155969909,0.00197294508851604,"Up"
"Q8N0X7","SPART_HUMAN","SPART","Spartin (Spastic paraplegia 20 protein) (Trans-activated by hepatitis C virus core protein 1)","no",-0.506798246932089,23.5824227818567,0.000139924672022074,"NS",-0.241388617515312,23.5824227818567,0.0338743149213674,"NS",0.265409629416776,23.5824227818567,0.0429631369397128,"NS"
"Q8N0Z3","SPICE_HUMAN","SPICE1","Spindle and centriole-associated protein 1 (Coiled-coil domain-containing protein 52) (Spindle and centriole-associated protein)","yes",1.03648693818475,19.9841448153858,2.03033347282413e-08,"Up",1.07106946393214,19.9841448153858,1.48026819541756e-08,"Up",0.0345825257473962,19.9841448153858,0.843952395109194,"NS"
"Q8N0Z6","TTC5_HUMAN","TTC5","Tetratricopeptide repeat protein 5 (TPR repeat protein 5) (Stress-responsive activator of p300) (Protein Strap)","yes",0.99134652970541,17.7095296441193,0.00609224608790977,"NS",0.437791792272982,17.7095296441193,0.197764791880032,"NS",-0.553554737432428,17.7095296441193,0.17540498831108,"NS"
"Q8N0Z8","PUSL1_HUMAN","PUSL1","tRNA pseudouridine synthase-like 1 (EC 5.4.99.-) (tRNA pseudouridylate synthase-like 1) (tRNA-uridine isomerase-like 1)","no",1.72637647717267,18.0209073050647,0.304535459160824,"NS",3.03308887281316,18.0209073050647,0.0788250757750059,"NS",1.30671239564049,18.0209073050647,0.571632240621278,"NS"
"Q8N108","MIER1_HUMAN","MIER1","Mesoderm induction early response protein 1 (Early response 1) (Er1) (Mi-er1) (hMi-er1)","no",-5.83086437875652,15.0672085894369,5.39738874689239e-20,"Down",-5.76527392267618,15.0672085894369,6.52117789018744e-20,"Down",0.0655904560803435,15.0672085894369,0.601240406993545,"NS"
"Q8N122","RPTOR_HUMAN","RPTOR","Regulatory-associated protein of mTOR (Raptor) (p150 target of rapamycin (TOR)-scaffold protein)","yes",1.21257884749925,19.7612370668043,2.714083227662e-10,"Up",0.540507666371816,19.7612370668043,1.16285168493554e-05,"NS",-0.672071181127436,19.7612370668043,5.75467686435232e-06,"NS"
"Q8N128","F177A_HUMAN","FAM177A1","Protein FAM177A1","no",-4.69027481354251,15.8747676516632,0.00166103764338366,"Down",-2.71130895875689,15.8747676516632,0.0485679350427072,"Down",1.97896585478562,15.8747676516632,0.228103935253374,"NS"
"Q8N137","CNTRB_HUMAN","CNTROB","Centrobin (Centrosomal BRCA2-interacting protein) (LYST-interacting protein 8)","yes",2.90193666863942,16.985322757597,1.77412378835153e-08,"Up",2.55743270468491,16.985322757597,1.08512645404876e-07,"Up",-0.344503963954509,16.985322757597,0.363639031712179,"NS"
"Q8N141","ZFP82_HUMAN","ZFP82","Zinc finger protein 82 homolog (Zfp-82) (Zinc finger protein 545)","no",-2.97031278463793,17.6413443194007,1.11454839814682e-12,"Down",-3.64367995296173,17.6413443194007,6.23265993746883e-14,"Down",-0.673367168323804,17.6413443194007,0.000907806225384717,"NS"
"Q8N157","AHI1_HUMAN","AHI1","Jouberin (Abelson helper integration site 1 protein homolog) (AHI-1)","yes",1.74573214433969,18.9586452098033,9.87199818499918e-10,"Up",1.8142489999724,18.9586452098033,6.38617735848531e-10,"Up",0.068516855632712,18.9586452098033,0.753370574861577,"NS"
"Q8N163","CCAR2_HUMAN","CCAR2","Cell cycle and apoptosis regulator protein 2 (Cell division cycle and apoptosis regulator protein 2) (DBIRD complex subunit KIAA1967) (Deleted in breast cancer gene 1 protein) (DBC-1) (DBC.1) (NET35) (p30 DBC)","no",-1.4385271469324,21.8266153147845,1.92275299157603e-07,"Down",-1.83213099933706,21.8266153147845,8.73387346695861e-09,"Down",-0.393603852404659,21.8266153147845,0.0616487135589259,"NS"
"Q8N183","NDUF2_HUMAN","NDUFAF2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2 (B17.2-like) (B17.2L) (Mimitin) (Myc-induced mitochondrial protein) (MMTN) (NDUFA12-like protein)","no",-0.894217104028291,15.8221318064411,0.49476747032161,"NS",-1.03026723439517,15.8221318064411,0.437151400653426,"NS",-0.136050130366881,15.8221318064411,0.967328838835419,"NS"
"Q8N184","ZN567_HUMAN","ZNF567","Zinc finger protein 567","no",-4.73610476761984,14.6075632901395,6.49020368239887e-18,"Down",-4.76546398932182,14.6075632901395,6.11488051874236e-18,"Down",-0.0293592217019771,14.6075632901395,0.869678436748535,"NS"
"Q8N196","SIX5_HUMAN","SIX5","Homeobox protein SIX5 (DM locus-associated homeodomain protein) (Sine oculis homeobox homolog 5)","no",-4.20097773393812,16.0463981538207,8.43144150841407e-09,"Down",-4.20099091635172,16.0463981538207,9.54726096580321e-09,"Down",-1.31824135927161e-05,16.0463981538207,1,"NS"
"Q8N1B4","VPS52_HUMAN","VPS52","Vacuolar protein sorting-associated protein 52 homolog (SAC2 suppressor of actin mutations 2-like protein)","yes",1.2408292099647,18.4718804051648,8.48769381058344e-11,"Up",1.04949539562508,18.4718804051648,1.01454089798276e-09,"Up",-0.191333814339622,18.4718804051648,0.0639826663811245,"NS"
"Q8N1F7","NUP93_HUMAN","NUP93","Nuclear pore complex protein Nup93 (93 kDa nucleoporin) (Nucleoporin Nup93)","yes",1.78798920565318,19.3027704382476,1.84000092179089e-09,"Up",1.11879722951763,19.3027704382476,1.03564699059087e-06,"Up",-0.669191976135551,19.3027704382476,0.00103855900667407,"NS"
"Q8N1F8","S11IP_HUMAN","STK11IP","Serine/threonine-protein kinase 11-interacting protein (LKB1-interacting protein 1)","no",-2.33012832599612,15.3579783978862,0.000346235625792027,"Down",-1.20814368252342,15.3579783978862,0.0352946846213001,"Down",1.1219846434727,15.3579783978862,0.090320884227437,"NS"
"Q8N1G0","ZN687_HUMAN","ZNF687","Zinc finger protein 687","no",-2.80098376752237,18.9434754855712,8.63668137448823e-17,"Down",-2.66916162808405,18.9434754855712,1.76625065868581e-16,"Down",0.131822139438324,18.9434754855712,0.144399898589714,"NS"
"Q8N1G1","REXO1_HUMAN","REXO1","RNA exonuclease 1 homolog (EC 3.1.-.-) (Elongin-A-binding protein 1) (EloA-BP1) (Transcription elongation factor B polypeptide 3-binding protein 1)","no",-6.06018834980078,14.5467893819064,1.03273804825051e-20,"Down",-6.03069982807331,14.5467893819064,1.0867428518974e-20,"Down",0.0294885217274672,14.5467893819064,0.822649951725921,"NS"
"Q8N1G2","CMTR1_HUMAN","CMTR1","Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1 (EC 2.1.1.57) (Cap methyltransferase 1) (Cap1 2'O-ribose methyltransferase 1) (MTr1) (hMTr1) (FtsJ methyltransferase domain-containing protein 2) (Interferon-stimulated gene 95 kDa protein) (ISG95)","no",-3.45161897843462,20.9706437557233,6.96357411418165e-18,"Down",-2.96679926447113,20.9706437557233,5.84722105541784e-17,"Down",0.484819713963489,20.9706437557233,2.85965253635835e-05,"NS"
"Q8N1G4","LRC47_HUMAN","LRRC47","Leucine-rich repeat-containing protein 47","yes",0.717992238507239,18.3551373834227,0.000146300244810214,"NS",1.04497989996381,18.3551373834227,2.55255106055098e-06,"Up",0.326987661456567,18.3551373834227,0.0795940178381811,"NS"
"Q8N1I0","DOCK4_HUMAN","DOCK4","Dedicator of cytokinesis protein 4","yes",2.39670295417524,19.3648027053023,8.42573880207459e-12,"Up",1.95390595431438,19.3648027053023,1.76067289486463e-10,"Up",-0.442796999860867,19.3648027053023,0.0111564323816908,"NS"
"Q8N1N4","K2C78_HUMAN","KRT78","Keratin, type II cytoskeletal 78 (Cytokeratin-78) (CK-78) (Keratin-5b) (Keratin-78) (K78) (Type-II keratin Kb40)","yes",2.83942324332228,18.1338754325645,0.0351822080654852,"Up",2.0992440211305,18.1338754325645,0.11562285019029,"NS",-0.740179222191781,18.1338754325645,0.698868181584964,"NS"
"Q8N1W1","ARG28_HUMAN","ARHGEF28","Rho guanine nucleotide exchange factor 28 (190 kDa guanine nucleotide exchange factor) (p190-RhoGEF) (p190RhoGEF) (Rho guanine nucleotide exchange factor)","yes",1.71168045556172,17.6010583382963,2.48116869469893e-08,"Up",1.38794533037661,17.6010583382963,4.45089585502484e-07,"Up",-0.323735125185113,17.6010583382963,0.134977490336315,"NS"
"Q8N1W2","ZN710_HUMAN","ZNF710","Zinc finger protein 710","no",-2.49601558794637,16.7451106284242,0.239942754683648,"NS",-5.8283629985883,16.7451106284242,0.0107871197506157,"Down",-3.33234741064193,16.7451106284242,0.20157063526256,"NS"
"Q8N201","INT1_HUMAN","INTS1","Integrator complex subunit 1 (Int1)","no",-3.51442965859687,14.9491700558782,5.8678293017875e-12,"Down",-3.4644021396624,14.9491700558782,8.13686152978452e-12,"Down",0.0500275189344652,14.9491700558782,0.890817006204359,"NS"
"Q8N264","RHG24_HUMAN","ARHGAP24","Rho GTPase-activating protein 24 (Filamin-A-associated RhoGAP) (FilGAP) (RAC1- and CDC42-specific GTPase-activating protein of 72 kDa) (RC-GAP72) (Rho-type GTPase-activating protein 24) (RhoGAP of 73 kDa) (Sarcoma antigen NY-SAR-88) (p73RhoGAP)","yes",2.24686434264391,16.1087987036222,0.0021613004308646,"Up",0.535710253966544,16.1087987036222,0.424710730248645,"NS",-1.71115408867737,16.1087987036222,0.0313180561352683,"Down"
"Q8N2A8","PLD6_HUMAN","PLD6","Mitochondrial cardiolipin hydrolase (EC 3.1.4.-) (Choline phosphatase 6) (Mitochondrial phospholipase) (MitoPLD) (Phosphatidylcholine-hydrolyzing phospholipase D6) (Phospholipase D6) (PLD6) (Protein zucchini homolog)","no",-0.614740994829848,16.2681625931298,0.522806435099784,"NS",-0.293092477476954,16.2681625931298,0.770423190380477,"NS",0.321648517352894,16.2681625931298,0.836240378593626,"NS"
"Q8N2G6","ZCH24_HUMAN","ZCCHC24","Zinc finger CCHC domain-containing protein 24","yes",1.71792427993771,17.096100854778,0.0161457541529133,"Up",4.96758410876384,17.096100854778,9.45628155397455e-07,"Up",3.24965982882613,17.096100854778,0.000448458345243684,"Up"
"Q8N2G8","GHDC_HUMAN","GHDC","GH3 domain-containing protein","no",-0.422917917053333,17.3009923025231,0.690221289864348,"NS",-0.807908490278443,17.3009923025231,0.440377083966327,"NS",-0.38499057322511,17.3009923025231,0.81623438748136,"NS"
"Q8N2K0","ABD12_HUMAN","ABHD12","Lysophosphatidylserine lipase ABHD12 (EC 3.1.-.-) (2-arachidonoylglycerol hydrolase ABHD12) (Abhydrolase domain-containing protein 12) (hABHD12) (Monoacylglycerol lipase ABHD12) (EC 3.1.1.23) (Oxidized phosphatidylserine lipase ABHD12) (EC 3.1.-.-)","no",-0.187667564131154,16.2241091588851,0.651955470290563,"NS",-0.111123772077317,16.2241091588851,0.795952467415929,"NS",0.0765437920538368,16.2241091588851,0.92284643202527,"NS"
"Q8N2M8","CLASR_HUMAN","CLASRP","CLK4-associating serine/arginine rich protein (Splicing factor, arginine/serine-rich 16) (Suppressor of white-apricot homolog 2)","no",-4.62003701196116,16.142123855875,1.28464029840653e-16,"Down",-4.54419942239097,16.142123855875,1.68298183670002e-16,"Down",0.075837589570197,16.142123855875,0.677220904990858,"NS"
"Q8N2S1","LTBP4_HUMAN","LTBP4","Latent-transforming growth factor beta-binding protein 4 (LTBP-4)","yes",4.61752464094321,16.2879999363329,0.000431709135094049,"Up",2.69997743165638,16.2879999363329,0.0220209573951096,"Up",-1.91754720928684,16.2879999363329,0.158156283780182,"NS"
"Q8N2W9","PIAS4_HUMAN","PIAS4","E3 SUMO-protein ligase PIAS4 (EC 2.3.2.27) (PIASy) (Protein inhibitor of activated STAT protein 4) (Protein inhibitor of activated STAT protein gamma) (PIAS-gamma)","no",-3.88454505819575,17.0705798188023,2.84320032144925e-12,"Down",-3.8834897764318,17.0705798188023,3.15740677891326e-12,"Down",0.00105528176394643,17.0705798188023,1,"NS"
"Q8N2Y8","RUSC2_HUMAN","RUSC2","AP-4 complex accessory subunit RUSC2 (Interacting protein of Rab1) (Iporin) (RUN and SH3 domain-containing protein 2)","yes",3.17154296126596,20.564598328517,3.74856327720163e-13,"Up",3.19613774409508,20.564598328517,3.57551913591763e-13,"Up",0.0245947828291193,20.564598328517,0.9379208158376,"NS"
"Q8N2Z9","CENPS_HUMAN","CENPS","Centromere protein S (CENP-S) (Apoptosis-inducing TAF9-like domain-containing protein 1) (FANCM-associated histone fold protein 1) (FANCM-interacting histone fold protein 1) (Fanconi anemia-associated polypeptide of 16 kDa)","no",-3.94028419789969,16.9615895894693,0.000429059854550002,"Down",-2.93623136964268,16.9615895894693,0.00503433299752943,"Down",1.00405282825701,16.9615895894693,0.420264790522017,"NS"
"Q8N302","AGGF1_HUMAN","AGGF1","Angiogenic factor with G patch and FHA domains 1 (Angiogenic factor VG5Q) (hVG5Q) (G patch domain-containing protein 7) (Vasculogenesis gene on 5q protein)","no",-3.7927205553386,15.7100714157895,6.31763937617455e-09,"Down",-3.66413742897051,15.7100714157895,1.13245296452747e-08,"Down",0.128583126368094,15.7100714157895,0.824713831752654,"NS"
"Q8N335","GPD1L_HUMAN","GPD1L","Glycerol-3-phosphate dehydrogenase 1-like protein (GPD1-L) (EC 1.1.1.8)","yes",2.37262029630723,17.980670485792,0.00160819674427339,"Up",2.24767321872653,17.980670485792,0.00270139649525483,"Up",-0.1249470775807,17.980670485792,0.92346322239511,"NS"
"Q8N350","CBARP_HUMAN","CBARP","Voltage-dependent calcium channel beta subunit-associated regulatory protein","no",-2.03403706374757,16.8226223015541,3.84370608627488e-06,"Down",-0.737107430714666,16.8226223015541,0.0262834156745135,"NS",1.2969296330329,16.8226223015541,0.00159870693427491,"Up"
"Q8N357","S35F6_HUMAN","SLC35F6","Solute carrier family 35 member F6 (ANT2-binding protein) (ANT2BP) (Transport and Golgi organization 9 homolog)","yes",2.91360467469741,16.1455500270413,0.0244213623093072,"Up",2.37113718456702,16.1455500270413,0.0647762380096108,"NS",-0.542467490130385,16.1455500270413,0.779075912553828,"NS"
"Q8N392","RHG18_HUMAN","ARHGAP18","Rho GTPase-activating protein 18 (MacGAP) (Rho-type GTPase-activating protein 18)","no",0.0521799952881672,16.8170494426426,0.931303135342078,"NS",-0.556261724607321,16.8170494426426,0.338763313996739,"NS",-0.608441719895488,16.8170494426426,0.413196913836359,"NS"
"Q8N398","VW5B2_HUMAN","VWA5B2","von Willebrand factor A domain-containing protein 5B2","yes",1.94840240049045,15.7532082491172,0.0340782584931504,"Up",1.16006099619889,15.7532082491172,0.200023430181575,"NS",-0.788341404291558,15.7532082491172,0.514533593155046,"NS"
"Q8N3A8","PARP8_HUMAN","PARP8","Protein mono-ADP-ribosyltransferase PARP8 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 16) (ARTD16) (Poly [ADP-ribose] polymerase 8) (PARP-8)","yes",3.18855260262231,16.3375048364087,0.0144393153566646,"Up",2.19025964412754,16.3375048364087,0.0840846025072591,"NS",-0.998292958494773,16.3375048364087,0.553925769031169,"NS"
"Q8N3C0","ASCC3_HUMAN","ASCC3","Activating signal cointegrator 1 complex subunit 3 (EC 5.6.2.4) (ASC-1 complex subunit p200) (ASC1p200) (Helicase, ATP binding 1) (Trip4 complex subunit p200)","yes",1.31890663372032,23.6770155924281,5.24309343408415e-10,"Up",0.327864764153055,23.6770155924281,0.0042955841757949,"NS",-0.991041869567269,23.6770155924281,2.92381059133197e-07,"NS"
"Q8N3C7","CLIP4_HUMAN","CLIP4","CAP-Gly domain-containing linker protein 4 (Restin-like protein 2)","no",-0.75849245309681,15.1690414373385,0.0522373348330317,"NS",0.308777724433249,15.1690414373385,0.429211224882012,"NS",1.06727017753006,15.1690414373385,0.0216131177005725,"Up"
"Q8N3D4","EH1L1_HUMAN","EHBP1L1","EH domain-binding protein 1-like protein 1","yes",0.373010545855237,14.1045896551501,0.583509545586327,"NS",2.31978833842069,14.1045896551501,0.00207732896787362,"Up",1.94677779256545,14.1045896551501,0.0169082130991414,"Up"
"Q8N3F8","MILK1_HUMAN","MICALL1","MICAL-like protein 1 (Molecule interacting with Rab13) (MIRab13)","no",-1.19960175855498,19.051623272854,3.28134299597847e-09,"Down",-0.537031413857349,19.051623272854,7.84829796966176e-05,"NS",0.662570344697635,19.051623272854,3.97966194412752e-05,"NS"
"Q8N3I7","BBS5_HUMAN","BBS5","BBSome complex member BBS5 (Bardet-Biedl syndrome 5 protein)","yes",4.53815862357843,17.2087312016415,6.46321232869959e-06,"Up",4.98570169192589,17.2087312016415,2.39936733552047e-06,"Up",0.447543068347464,17.2087312016415,0.671976429955121,"NS"
